device_id,device_type,os,browser,device_fingerprint,first_seen,last_seen,city,country
DEV0000471,Laptop,macOS,Chrome,791a1c0c6ec9ffcd385d913166f0daba,2025-12-29T00:39:38.865820,2025-12-29T03:50:33.321485,Dire Dawa,Ethiopia
DEV0000472,Mobile,Android,Firefox,376ae1f9af909742c5791ff86d52161b,2022-07-14T17:46:03.079030,2025-05-02T23:16:30.855858,Addis Ababa,Ethiopia
DEV0000473,Mobile,Android,Safari,c358695231b463cfba8598c024dc1852,2025-11-26T19:22:51.614129,2025-12-03T20:34:05.887520,Jimma,Ethiopia
DEV0000474,Mobile,iOS,Opera,88d18c8c0d2036c262fdc59e0835e7f8,2025-11-23T06:21:45.108485,2025-12-22T08:49:46.252450,Addis Ababa,Ethiopia
DEV0000475,Laptop,Windows,Firefox,89d092def51d8c36cf91c6eea8365be3,2024-11-13T22:53:35.044664,2025-05-03T23:06:19.377882,Addis Ababa,Ethiopia
DEV0000476,Laptop,Ubuntu,Firefox,30b4a263c4e4c24b4559623f05e07b29,2024-08-13T00:29:13.505880,2025-08-24T02:24:30.903320,Hawassa,Ethiopia
DEV0000477,Mobile,Android,Edge,bf5c6572a98faac28aa29a763b2fbcef,2024-10-21T23:54:14.223058,2024-11-25T04:37:34.432177,Hawassa,Ethiopia
DEV0000478,Mobile,iOS,Samsung Internet,bf60e423f8a1de39bafafb50d10f13ee,2022-09-04T13:26:38.714451,2025-10-12T14:34:57.814399,Hosaena,Ethiopia
DEV0000479,Laptop,macOS,Edge,738ebac2ac2ca739464db6ca0888c21c,2025-01-28T22:12:09.765652,2025-07-21T02:30:27.289175,Shashamane,Ethiopia
DEV0000480,Tablet,Android,Safari,c6fa05dd6c1215ce9f43295fe0aac41a,2022-08-14T05:33:16.478448,2023-01-07T03:42:12.208870,Hawassa,Ethiopia
DEV0000481,Laptop,macOS,Samsung Internet,6c92a36b7120e0ae0dd64a7677cd697e,2023-07-30T03:12:44.749942,2024-05-03T10:03:20.637268,Addis Ababa,Ethiopia
DEV0000482,Mobile,Android,Firefox,7c4304ab0dcf0287f578db2f49da69ee,2025-06-24T21:50:36.942869,2025-11-05T15:51:48.533417,Addis Ababa,Ethiopia
DEV0000483,Mobile,Android,Safari,446870d3945ed109562e4863cac2bb16,2024-06-19T11:38:43.871419,2025-04-15T15:59:59.242074,Sodo,Ethiopia
DEV0000484,Mobile,Android,Edge,7e3e7241edf1ae495ba716ec99b321c1,2025-07-30T07:05:32.741727,2025-12-31T04:00:55.166922,Dire Dawa,Ethiopia
DEV0000485,Mobile,iOS,Edge,c54efdf50c31ac6e07100bed2deeea47,2025-05-22T10:51:47.230597,2025-06-08T01:11:49.622867,Dire Dawa,Ethiopia
DEV0000486,Tablet,iPadOS,Chrome,4fcb2a91f1cf9e5c1e42696275d1bdab,2025-03-06T12:20:30.193337,2025-11-29T09:14:08.723022,Harar,Ethiopia
DEV0000487,Laptop,Windows,Firefox,f1d6eabf76bec80a4c3fb9ac7b2e591f,2023-04-24T21:21:45.117909,2025-05-28T04:44:12.807525,Shashamane,Ethiopia
DEV0000488,Mobile,iOS,Firefox,327808297e19608e13db9d24d40045ea,2022-04-18T12:40:41.786526,2023-08-27T17:15:20.293242,Addis Ababa,Ethiopia
DEV0000489,Desktop,macOS,Firefox,0f531c5b8f48333739b1f12f17dfe93e,2022-11-19T23:21:14.244683,2025-10-13T22:57:07.213845,Arba Minch,Ethiopia
DEV0000490,Mobile,iOS,Firefox,68f80f0e6e3e450dbb04c8488d9163f6,2023-01-14T03:34:59.768986,2024-10-31T14:44:08.614234,Addis Ababa,Ethiopia
DEV0000491,Mobile,iOS,Chrome,17c91e7cbc48707520ebc99da1c36f43,2025-12-03T03:11:59.494466,2025-12-07T21:13:43.684395,Hawassa,Ethiopia
DEV0000492,Mobile,iOS,Firefox,cafd3ad7a66796d686f6921381f38a3e,2025-02-13T02:14:28.827475,2025-06-09T06:46:24.808848,Gondar,Ethiopia
DEV0000493,Laptop,macOS,Chrome,cf3ec70d4416c53770539f3f8321a1d7,2022-03-15T18:49:13.157313,2022-06-01T06:15:36.988863,Mekelle,Ethiopia
DEV0000494,Desktop,Ubuntu,Chrome,40861b320a400b3847d814ea3c645a90,2025-06-23T09:37:48.533725,2025-09-11T06:39:02.000743,Adama,Ethiopia
DEV0000495,Mobile,iOS,Chrome,0152cab870d67fa5adf0acef8d1c0f0f,2025-06-03T03:56:24.691514,2025-08-26T15:10:08.676503,Addis Ababa,Ethiopia
DEV0000496,Tablet,Android,Firefox,4b8d471e86bfb6a5ea4e5357075e9104,2025-05-02T06:58:55.554006,2025-10-04T12:41:32.218420,Gondar,Ethiopia
DEV0000497,Mobile,Android,Edge,c17e91ce1bd26c06cf0ea91cb46b2027,2024-03-25T18:21:43.568156,2025-10-21T14:36:48.280882,Dire Dawa,Ethiopia
DEV0000498,Mobile,iOS,Firefox,b005f3f5025f0f9ecd62f7de21e5a218,2022-02-12T01:36:21.702174,2025-12-13T21:27:12.971666,Nekemte,Ethiopia
DEV0000499,Mobile,Android,Samsung Internet,487748a4df4ab25f51ce35e24e314cf4,2024-04-22T06:47:36.052754,2025-08-18T04:05:02.565657,Mekelle,Ethiopia
DEV0000500,Tablet,Android,Safari,b433afe7853b81234fc5c6b419246a5b,2024-12-13T21:37:32.472626,2025-04-28T20:04:37.452034,Addis Ababa,Ethiopia
DEV0000501,Tablet,iPadOS,Edge,56accb862e03719f13e53575beaecf3c,2024-10-11T07:09:21.613634,2025-01-10T02:56:52.571634,Addis Ababa,Ethiopia
DEV0000502,Laptop,Ubuntu,Samsung Internet,b362402604ff4a2ea95a4affaf908177,2022-03-17T17:12:24.478407,2023-06-16T07:59:31.625566,Bahir Dar,Ethiopia
DEV0000503,Mobile,Android,Safari,a2d7146aa544228328ddb9218faa03dd,2024-04-28T08:29:51.039386,2025-05-30T15:31:34.257950,Gondar,Ethiopia
DEV0000504,Mobile,Android,Firefox,d829dbdb6515768b0e55e83b15c171d2,2025-02-18T09:20:55.253352,2025-12-12T19:37:16.241680,Dessie,Ethiopia
DEV0000505,Mobile,Android,Firefox,e96393dec12ef001f48ed2a751822eb2,2024-01-25T23:47:46.605014,2024-02-12T14:39:42.420074,Bishoftu,Ethiopia
DEV0000506,Laptop,Windows,Safari,3ff6df8901bff7324dd47c9316aeddb8,2023-09-27T09:37:31.866151,2023-09-28T01:48:44.927118,Addis Ababa,Ethiopia
DEV0000507,Desktop,Windows,Safari,743d8e97cc6305a0d721c860b3794228,2025-10-25T02:25:59.615206,2025-12-21T16:26:30.872660,Jimma,Ethiopia
DEV0000508,Laptop,macOS,Safari,59e7fd4be9691b02062334b8f9b815e3,2024-09-05T04:57:04.283454,2025-11-27T12:22:31.102552,Addis Ababa,Ethiopia
DEV0000509,Mobile,iOS,Opera,7a44ee206fee3d0a4181f894b54e96af,2023-01-10T00:49:55.334812,2023-04-03T15:13:38.296344,Mekelle,Ethiopia
DEV0000510,Mobile,Android,Edge,6be0e4edd78ecc280596d299a57a2bc5,2022-05-26T15:35:11.869274,2023-11-07T21:25:03.267709,Addis Ababa,Ethiopia
DEV0000511,Desktop,Ubuntu,Chrome,f2eade4ee8cb1a3c2af78b1f36879dac,2022-05-11T02:33:48.610682,2023-12-26T20:23:39.685159,Addis Ababa,Ethiopia
DEV0000512,Tablet,Android,Firefox,021182a8c762753efd17cdf9d44d8d02,2022-09-02T06:11:58.967214,2023-04-21T14:34:43.525536,Sodo,Ethiopia
DEV0000513,Mobile,iOS,Opera,be06b1138baa83055ea4028b269bd495,2025-04-23T07:41:41.528560,2025-06-20T17:08:21.375185,Hosaena,Ethiopia
DEV0000514,Laptop,macOS,Samsung Internet,ea46467b6ca6d03025a0f68cd4a504fc,2023-08-26T22:19:33.725402,2024-02-03T16:15:46.350930,Addis Ababa,Ethiopia
DEV0000515,Mobile,Android,Samsung Internet,e94383397406c6e99e438258c9f9e25a,2023-07-20T15:02:27.751737,2024-05-25T16:14:48.432783,Jimma,Ethiopia
DEV0000516,Mobile,Android,Chrome,3e107c3780622fa0c327189c94d92805,2022-07-18T04:43:10.061099,2022-08-13T14:04:17.474788,Dessie,Ethiopia
DEV0000517,Mobile,Android,Firefox,5d7de1784892d6c9a80b024acd8e5a5e,2022-05-07T19:41:12.767589,2023-12-04T21:52:11.645487,Hawassa,Ethiopia
DEV0000518,Mobile,Android,Edge,4792ec17081d2b344449ab3e7900fec6,2024-11-09T14:52:44.280284,2025-09-14T03:50:44.686095,Addis Ababa,Ethiopia
DEV0000519,Laptop,Ubuntu,Firefox,4e6e23aeed31cefba0aae7b097ea7b50,2023-09-22T21:29:21.533319,2024-09-02T15:50:21.281169,Dessie,Ethiopia
DEV0000520,Mobile,Android,Edge,fcbaa3a630a7e9b267290f99e15b6b51,2025-07-21T16:39:33.025979,2025-12-11T18:42:54.477041,Dessie,Ethiopia
DEV0000521,Laptop,Ubuntu,Chrome,48b9a2e9cdea8d79349c8eaa21c01850,2023-07-22T11:20:42.584712,2024-09-26T20:02:49.454257,Addis Ababa,Ethiopia
DEV0000522,Desktop,Windows,Edge,ad35a631f71197a2306410c794c3c2c6,2025-02-19T11:49:31.949497,2025-12-03T21:00:57.127516,Addis Ababa,Ethiopia
DEV0000523,Mobile,Android,Edge,ff576c6290b6f3435d918e8644994c97,2022-02-27T14:13:05.017482,2024-04-06T11:04:54.370430,Mekelle,Ethiopia
DEV0000524,Laptop,macOS,Edge,03db410c515fcb709bd30bc5edc424cc,2023-11-30T00:14:19.241962,2024-11-01T07:09:06.190524,Shashamane,Ethiopia
DEV0000525,Mobile,iOS,Safari,bd6529a5ba13ce1c58a3dd1976f3a78b,2025-01-01T01:56:33.157423,2025-06-28T00:07:48.035665,Addis Ababa,Ethiopia
DEV0000526,Mobile,iOS,Chrome,54235b72e7129e9ccad894a38616bbda,2022-09-20T01:21:30.556029,2025-06-21T14:34:40.933388,Mekelle,Ethiopia
DEV0000527,Tablet,Android,Edge,9e1c0153b4cfa78c836f32b7d3b82d00,2022-04-04T22:36:52.578771,2025-07-31T12:14:35.036005,Addis Ababa,Ethiopia
DEV0000528,Mobile,iOS,Opera,eb3abc2e42a28547f30dcd03b3216d81,2022-05-10T19:28:01.918999,2024-09-21T20:49:08.758966,Addis Ababa,Ethiopia
DEV0000529,Mobile,Android,Chrome,99372ed0cca12ded7d2e00980a6d0362,2022-09-11T00:44:57.711827,2023-12-11T06:50:07.713146,Bahir Dar,Ethiopia
DEV0000530,Desktop,macOS,Opera,1e4f59cce90e6af5f9f74eb9f5c102c3,2023-10-16T18:32:02.696907,2025-01-24T19:37:25.286615,Dire Dawa,Ethiopia
DEV0000531,Mobile,Android,Samsung Internet,7882cd7d736f7a7e929a3b762075dd50,2023-11-01T03:45:31.165713,2024-09-28T16:57:05.732913,Adama,Ethiopia
DEV0000532,Mobile,Android,Safari,cf1c2c0193794b61c996993f3367c2d7,2025-09-29T12:35:20.155281,2025-11-10T23:42:17.988543,Mekelle,Ethiopia
DEV0000533,Mobile,Android,,3359f19ff344ea992e53bb0218a9df25,2022-09-15T21:43:33.302193,2025-10-10T00:31:34.189782,Dire Dawa,Ethiopia
DEV0000534,Tablet,Android,Edge,135394f310eb20caa5b6046647d80a35,2023-06-11T12:57:29.231430,2025-10-22T02:38:03.920393,Dilla,Ethiopia
DEV0000535,Mobile,iOS,Opera,36addb932ee0b656665105243d4be182,2024-04-16T14:48:21.129808,2025-04-30T12:49:59.955386,Addis Ababa,Ethiopia
DEV0000536,Tablet,iPadOS,Firefox,cf6e8a4688891182fe5bb51624674b79,2023-07-29T17:25:50.335981,2023-12-01T10:43:14.170424,Jimma,Ethiopia
DEV0000537,Mobile,iOS,Safari,85a7fca2e817f560894e0b3dc0989cb4,2022-04-06T06:32:35.707140,2025-05-26T17:04:26.516137,Hawassa,Ethiopia
DEV0000538,Tablet,Android,Opera,67f68fb9d367f8ad9a6dd6f9116a73ad,2022-06-06T08:51:59.499686,2024-10-24T07:19:02.888862,Addis Ababa,Ethiopia
DEV0000539,Mobile,Android,Chrome,b1f84280dd5d814a348bbcf24b2261b8,2024-07-23T12:50:43.582658,2025-09-07T12:42:38.357279,Addis Ababa,Ethiopia
DEV0000540,Mobile,iOS,Safari,293fca291dbc7145383368060146e478,2024-11-16T11:22:44.415678,2025-05-11T11:27:55.438196,Sodo,Ethiopia
DEV0000541,Mobile,Android,Safari,40fc11c6bcabb9aa0e036082ba4f8651,2022-12-13T23:18:00.643996,2025-07-01T08:47:17.789968,Adama,Ethiopia
DEV0000542,Laptop,Ubuntu,Samsung Internet,5c009cc0feecb8272139b512096ba5d8,2025-03-29T13:15:35.227052,2025-08-08T07:34:22.870150,Addis Ababa,Ethiopia
DEV0000543,Mobile,Android,Edge,f6f1fa68bab423648cc37349c8a72b35,2022-11-09T22:04:13.926095,2023-01-31T12:40:16.000272,Jijiga,Ethiopia
DEV0000544,Tablet,Android,Safari,4d8db94278950a2abcaf74b875cb96d7,2025-01-02T23:33:38.578658,2025-03-24T15:03:10.459872,Gondar,Ethiopia
DEV0000545,Desktop,macOS,Samsung Internet,31b0690f0f72b77e1f237db6e297c21e,2025-05-09T15:41:28.151635,2025-05-20T04:46:39.017527,Jijiga,Ethiopia
DEV0000546,Mobile,Android,Opera,8e6a2f743870225f6aff9390fa9318cd,2023-02-07T00:12:47.559600,2024-03-01T06:10:00.196375,Addis Ababa,Ethiopia
DEV0000547,Laptop,Windows,Edge,fd2a72763ea19f47ab6f4126318b8a9a,2022-12-25T09:48:29.972771,2024-05-20T09:13:53.875423,Addis Ababa,Ethiopia
DEV0000548,Mobile,Android,Safari,860f44152b07ca2fa643b9b172b52d81,2024-06-30T20:47:35.153777,2025-03-12T03:55:10.822394,Gondar,Ethiopia
DEV0000549,Mobile,iOS,Edge,cf682270addf99a0cf7460e4e3cc6f37,2023-10-31T07:36:05.926110,2024-11-11T09:29:45.003467,Dire Dawa,Ethiopia
DEV0000550,Desktop,Ubuntu,Samsung Internet,1ae76e3e8d3f83cbdea8921dcff8588c,2023-09-21T08:10:45.716244,2025-10-28T06:06:49.144346,Gondar,Ethiopia
DEV0000551,Laptop,macOS,Safari,f607e29827bc1ba8113948921aff9b10,2023-09-26T13:17:31.827023,2025-11-21T06:52:55.876229,Addis Ababa,Ethiopia
DEV0000552,Mobile,iOS,Samsung Internet,c5db82a5f0e4cdd0aaaf32ad2d97445a,2023-08-19T15:00:21.492237,2025-04-01T18:35:25.271883,Mekelle,Ethiopia
DEV0000553,Laptop,macOS,Samsung Internet,c25e5651c5ee297a864fdce94fd1c654,2024-07-10T01:50:04.946510,2025-11-21T14:23:25.328626,Jimma,Ethiopia
DEV0000554,Mobile,Android,,354adcff2c9c62e732580964fd636414,2024-03-01T01:19:40.553043,2025-03-08T10:13:26.958951,Jimma,Ethiopia
DEV0000555,Mobile,iOS,Samsung Internet,0cb6954c59870674ce38830231f3cf38,2023-07-09T14:59:15.213009,2025-09-21T18:08:44.013677,Shashamane,Ethiopia
DEV0000556,Mobile,iOS,Samsung Internet,55a287885d20a048b49ba4c8d399a904,2022-04-02T16:53:28.594649,2025-09-20T01:57:52.750974,Hosaena,Ethiopia
DEV0000557,Tablet,Android,Edge,536318e0d22b4d83adacb0211976d613,2025-09-30T09:12:16.384027,2025-10-25T11:31:24.012717,Addis Ababa,Ethiopia
DEV0000558,Laptop,Ubuntu,Samsung Internet,920e5288dbd0a673d6b8fae0c26794c4,2024-07-10T10:16:17.948243,2025-04-24T08:06:04.688998,Addis Ababa,Ethiopia
DEV0000559,Laptop,Windows,Opera,58102a095c8ef7e21e14683514fa3240,2023-03-22T10:31:05.557273,2024-12-12T21:26:38.169815,Dire Dawa,Ethiopia
DEV0000560,Mobile,Android,Firefox,ba73d9c71184cb5d163a5c66cef46681,2025-09-11T14:05:04.929486,2025-10-19T06:01:35.715175,Addis Ababa,Ethiopia
DEV0000561,Mobile,iOS,Safari,5b93b9de7d3033c495ad9fb4b2581b96,2025-04-23T16:42:20.950998,2025-11-23T12:47:16.837370,Addis Ababa,Ethiopia
DEV0000562,Tablet,iPadOS,Chrome,b8d8d8c9742312098aee9c46ca070546,2022-12-15T16:13:19.815605,2024-10-05T08:28:04.531258,Jijiga,Ethiopia
DEV0000563,Mobile,iOS,Safari,e6932ec96121d4295bf938b28aeabb22,2022-04-05T15:51:10.670939,2023-12-13T08:43:10.088392,Dilla,Ethiopia
DEV0000564,Mobile,iOS,Samsung Internet,d721caf4344607f630348abf885c0125,2022-09-06T15:25:28.161219,2024-12-13T01:54:34.119929,Shashamane,Ethiopia
DEV0000565,Desktop,Windows,Samsung Internet,3563ce7bb6e5023541fb3e92a78f8849,2023-12-03T07:07:15.271247,2025-10-23T10:20:01.524048,Dire Dawa,Ethiopia
DEV0000566,Mobile,iOS,Chrome,504ce3269783d928745a0fc76c92f4cc,2024-09-16T07:22:36.197431,2025-06-17T19:44:06.559985,Addis Ababa,Ethiopia
DEV0000567,Mobile,iOS,Edge,b8a55643105dbe4876ca7b1a419568d5,2023-06-16T12:57:15.762458,2024-03-06T14:40:26.916383,Hawassa,Ethiopia
DEV0000568,Desktop,macOS,Opera,fcd89fd549365b327d00d4b1d2ed2193,2022-05-05T14:48:12.231704,2023-06-16T14:46:45.724275,Hawassa,Ethiopia
DEV0000569,Mobile,iOS,Firefox,a619817a32a40952e1e4cdf3de999861,2022-02-19T10:43:11.751302,2023-11-18T18:28:59.295717,Addis Ababa,Ethiopia
DEV0000570,Laptop,Windows,Edge,afd63d9df37f5d99f3f8217145d28aee,2025-01-06T08:47:04.006508,2025-09-25T21:49:56.999475,Addis Ababa,Ethiopia
DEV0000571,Mobile,Android,Samsung Internet,c303a4a9d29d9b8cbdb3ed12bd457d5f,2023-08-17T14:25:18.131753,2024-03-03T09:43:54.202783,Hawassa,Ethiopia
DEV0000572,Laptop,Ubuntu,Samsung Internet,cdbee06cda6bbdbc18e82c2a33fc55b4,2022-05-16T00:04:46.632492,2023-02-22T17:55:57.897618,Addis Ababa,Ethiopia
DEV0000573,Mobile,iOS,Samsung Internet,8e6657da2ce18d58ad3dd9e5f23cbee6,2024-02-29T11:07:25.941878,2025-08-29T13:03:43.266436,Asella,Ethiopia
DEV0000574,Mobile,iOS,Firefox,80faaf29a6cd73fa1d6a33e2f13ca6f5,2023-08-03T18:03:10.018996,2025-09-07T22:59:34.580068,Gondar,Ethiopia
DEV0000575,Desktop,Windows,Safari,6e8eb766bad908e1613884f20e1899bb,2023-07-08T20:43:08.657721,2024-10-21T22:52:04.145972,Hosaena,Ethiopia
DEV0000576,Laptop,Ubuntu,Samsung Internet,79e6c4f3cc90c3f8380162189d77908d,2023-07-05T21:01:46.160800,2024-01-30T09:38:54.754659,Addis Ababa,Ethiopia
DEV0000577,Laptop,Ubuntu,Safari,5fc8cd36a1a1f8f0819f71a0d89fbf2b,2025-04-26T00:21:10.384594,2025-05-26T04:45:49.004957,Addis Ababa,Ethiopia
DEV0000578,Mobile,Android,Edge,4f4f4c4f6a9a9ad244df2bafaecd784f,2025-08-21T18:26:22.567797,2025-10-28T11:36:24.133540,Addis Ababa,Ethiopia
DEV0000579,Laptop,Ubuntu,Samsung Internet,cdb7b3a5c11b5b3a4443555d4fe4ee55,2022-09-01T11:42:58.876315,2023-03-02T18:51:11.153150,Addis Ababa,Ethiopia
DEV0000580,Laptop,Windows,Chrome,b437943ed5d128fe005ae8540c577291,2024-09-11T07:48:36.303545,2025-09-22T22:56:57.350968,Adama,Ethiopia
DEV0000581,Laptop,Ubuntu,Safari,040ed37dc25c0531716b7bcb9a2feea3,2025-02-06T08:04:10.916920,2025-05-29T01:30:29.338290,Addis Ababa,Ethiopia
DEV0000582,Mobile,Android,Chrome,cd70ff25717abee65da047a2679d3552,2023-03-04T14:30:31.436038,2025-02-13T18:29:18.285268,Shashamane,Ethiopia
DEV0000583,Mobile,Android,Edge,76d84dab54832f834e3c2d0284d6ae61,2025-05-01T03:44:52.056261,2025-10-23T14:38:09.716560,Addis Ababa,Ethiopia
DEV0000584,Laptop,Ubuntu,Samsung Internet,505f27abb893f28d79ad335152d36167,2025-04-16T18:48:25.518567,2025-11-14T17:48:49.821106,Harar,Ethiopia
DEV0000585,Desktop,Ubuntu,Edge,cf73f692dbf82937dd8d38d39b6563b2,2023-01-02T23:57:22.910486,2024-12-27T23:05:16.643695,Addis Ababa,Ethiopia
DEV0000586,Mobile,iOS,Firefox,7f3355f60897c67453481a2a894e7a03,2022-06-11T15:35:01.603067,2024-04-24T03:27:55.328671,Bahir Dar,Ethiopia
DEV0000587,Mobile,Android,Firefox,d42e32209a52da01924525ae19b750d4,2023-03-01T07:58:06.988738,2024-04-18T17:45:16.077643,Gondar,Ethiopia
DEV0000588,Mobile,Android,Samsung Internet,7a1ad9fca65929e8f351dfbf8cdf2c4f,2025-09-25T01:15:46.526474,2025-12-09T07:37:21.833365,Bahir Dar,Ethiopia
DEV0000589,Laptop,Windows,Safari,334e919d53e787de6c52a6334f53edb3,2025-07-02T20:22:57.839672,2025-07-20T13:56:19.657840,Jimma,Ethiopia
DEV0000590,Mobile,iOS,Opera,1ecd0dd7c9211fbe54ff2acb067a5fb7,2024-02-05T00:29:10.795369,2025-05-03T16:41:00.704777,Bahir Dar,Ethiopia
DEV0000591,Mobile,Android,Chrome,af0183bb71df29f9923effb91cba7513,2024-07-28T05:27:49.803276,2025-08-20T03:27:37.174835,Addis Ababa,Ethiopia
DEV0000592,Mobile,iOS,Firefox,8cf1014cb110d64b7573271cfb651cc9,2022-01-26T08:10:17.502732,2024-08-03T00:51:17.318280,Debre Birhan,Ethiopia
DEV0000593,Laptop,Windows,Chrome,ebee846a2ac433e677e5450084fcf1f4,2023-07-28T19:12:01.372617,2025-07-17T07:11:58.587305,Sodo,Ethiopia
DEV0000594,Mobile,Android,Firefox,0ceb72fa1ebf5491c94fff94706f1970,2022-09-26T19:54:50.900339,2023-07-09T15:58:35.154459,Addis Ababa,Ethiopia
DEV0000595,Mobile,Android,Chrome,ec1b1a1892adb736f25ea9e755acb1e5,2024-04-25T11:50:35.330374,2025-04-25T22:20:30.022704,Dire Dawa,Ethiopia
DEV0000596,Mobile,Android,Firefox,e9b48482df6fd1a95340139188aa23cb,2025-07-29T17:33:58.068280,2025-12-15T13:13:05.004674,Hawassa,Ethiopia
DEV0000597,Laptop,macOS,Opera,1d5026149f75f32cf03a11bbd3b5bce8,2023-08-08T03:15:58.667416,2024-10-19T07:01:23.791635,Bahir Dar,Ethiopia
DEV0000598,Mobile,Android,Samsung Internet,145fa952904347932af9aa349ce759a5,2023-08-09T08:07:56.457279,2025-08-02T14:55:07.754603,Addis Ababa,Ethiopia
DEV0000599,Mobile,Android,Chrome,6e1bd460b77c6c0ac0b72ac412dfe774,2024-09-12T08:16:49.249178,2024-12-15T11:10:15.848296,Addis Ababa,Ethiopia
DEV0000600,Mobile,iOS,Chrome,949a4b2807521c6ecd279d6d87c8d425,2023-02-10T12:50:41.817645,2025-09-30T11:52:00.163043,Dessie,Ethiopia
DEV0000601,Desktop,Ubuntu,Samsung Internet,4b143697eb9142a9342b61013598f27e,2022-04-05T15:06:59.441272,2024-05-11T09:36:30.575434,Mekelle,Ethiopia
DEV0000602,Desktop,macOS,Chrome,7a027818df949aac4a4ddf1b61992f75,2022-12-05T05:28:03.418461,2024-04-11T19:27:26.503036,Dire Dawa,Ethiopia
DEV0000603,Mobile,Android,Opera,3344719f30842e85eeabe2ed2c0d5fa7,2023-12-18T23:15:33.446234,2024-06-23T22:03:28.892012,Adama,Ethiopia
DEV0000604,Tablet,Android,Samsung Internet,2e52b98d074acd7fbbb06d6f36914923,2025-05-11T20:28:56.859009,2025-12-16T22:37:10.939869,Addis Ababa,Ethiopia
DEV0000605,Desktop,Windows,Firefox,4d747b395abcead5c1b7da9270a4868d,2025-09-22T00:20:44.604546,2025-09-28T10:10:05.287785,Addis Ababa,Ethiopia
DEV0000606,Mobile,Android,Opera,fcd1644966c324886f06b1de1f099823,2023-07-21T06:51:22.400025,2025-08-01T18:26:46.598222,Harar,Ethiopia
DEV0000607,Laptop,Ubuntu,,20d30faac3351207fec0e46a03b44b27,2025-02-27T15:52:00.693285,2025-05-23T03:43:25.518851,Dessie,Ethiopia
DEV0000608,Desktop,Windows,Edge,59733e2cec53392f4513615a0d9bbea2,2022-04-22T15:24:07.085380,2025-09-03T18:07:42.468096,Jijiga,Ethiopia
DEV0000609,Mobile,iOS,,477bab00bd4823e59354dee28f046500,2025-10-18T04:11:02.467989,2025-11-15T17:54:08.176448,Addis Ababa,Ethiopia
DEV0000610,Mobile,iOS,Safari,d1cecc3dda7688fd557d410b0865435d,2024-02-20T03:44:34.681827,2025-03-26T20:02:33.945623,Mekelle,Ethiopia
DEV0000611,Mobile,Android,Opera,8a26ca0a2fca1a7d8cddd4c6d5cb84eb,2024-07-23T23:32:45.691920,2025-12-30T14:06:21.441777,Addis Ababa,Ethiopia
DEV0000612,Mobile,Android,Edge,283b942a2409fa562482df4a7cb2d1e8,2022-10-17T04:26:15.278031,2024-07-08T14:02:54.487942,Gondar,Ethiopia
DEV0000613,Desktop,macOS,Safari,75fb71468c2b44eef34912b55ac32af6,2023-05-25T14:11:47.168301,2023-07-17T03:47:17.656478,Addis Ababa,Ethiopia
DEV0000614,Mobile,iOS,Samsung Internet,f29e1bb0bd9bb925c2968ca9c22698a7,2023-04-02T02:47:09.203033,2023-06-16T07:11:38.913677,Asella,Ethiopia
DEV0000615,Mobile,Android,Firefox,b41872af0faf3a68fc3a4be403a24612,2022-12-23T08:03:54.473692,2024-11-05T15:16:41.501027,Adama,Ethiopia
DEV0000616,Laptop,Ubuntu,Opera,bae6acc28f8c123d464e153e791d6d0f,2023-08-13T09:21:53.074428,2025-10-25T05:55:49.276117,Hawassa,Ethiopia
DEV0000617,Mobile,iOS,Safari,877e0c5f66ac9a8845e07d4423ecf954,2022-12-10T07:31:27.727854,2024-02-09T21:31:03.436487,Arba Minch,Ethiopia
DEV0000618,Laptop,Windows,Opera,956ce4964e78122e630b80802d0a2e02,2023-07-03T01:46:22.558397,2025-11-05T16:17:37.694878,Dire Dawa,Ethiopia
DEV0000619,Mobile,iOS,Opera,ebcceb7a34a5fc4accf747ef1c60f328,2025-11-16T10:22:45.182395,2025-12-24T14:24:35.582202,Adama,Ethiopia
DEV0000620,Mobile,iOS,Edge,906b9a06a3b8519552fcfc19de501da5,2025-06-10T03:04:17.367462,2025-08-19T10:58:47.881830,Dire Dawa,Ethiopia
DEV0000621,Tablet,iPadOS,Opera,e7b357f43c00c10a26f58bf08cddf72b,2025-09-24T21:32:38.092773,2025-12-07T00:16:47.426214,Addis Ababa,Ethiopia
DEV0000622,Mobile,iOS,Safari,63feccf7502b1808630bcce9a2cef15e,2023-01-16T13:43:58.814734,2023-07-06T19:43:02.154277,Addis Ababa,Ethiopia
DEV0000623,Mobile,Android,Chrome,e2bed4f454767950158a05dbc7784a95,2022-11-26T23:36:16.486438,2024-05-23T13:44:09.305868,Shashamane,Ethiopia
DEV0000624,Tablet,iPadOS,Chrome,ba57c6c0b2be76146f768fc49015b508,2025-08-19T21:37:11.223656,2025-09-09T04:51:42.151946,Addis Ababa,Ethiopia
DEV0000625,Mobile,iOS,Safari,0416d5852229f0aa608b3f3f34e98ff7,2023-05-17T18:40:12.163909,2025-01-21T00:58:31.353367,Bahir Dar,Ethiopia
DEV0000626,Desktop,macOS,Firefox,5c77383cce929b763fcc2c4e812b7b5a,2023-06-20T05:19:07.600629,2024-03-09T02:20:07.096579,Dire Dawa,Ethiopia
DEV0000627,Laptop,Windows,Firefox,a1bbf83b342df3f7b8e73dbf32baa874,2025-07-05T16:27:39.877714,2025-10-31T14:31:08.164307,Mekelle,Ethiopia
